dataset,model,adapter,n_features,n_components,context_length,forecasting_horizon,num_layers,hidden_dim,learning_rate,batch_size,coeff_reconstruction,running_time,seed,mse,mae,test_mse,test_mae,num_coupling,scaled_mse,scaled_mae,test_scaled_mse,test_scaled_mae
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,0.0,64,0.01,64,0.01,199.0654218196869,6814,1.7853091388666458,0.9851881394247656,1.50074767613574,0.8825151483519054,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,1.0,64,0.001,32,0.1,221.5459053516388,6814,2.150101720122122,1.1111909101954984,1.7701320102417102,0.982137130809662,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,2.0,64,0.01,32,10.0,218.0437490940094,6814,1.4827994745860482,0.8775843131242648,1.1099686421097856,0.8155600132590821,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,2.0,64,0.01,64,1.0,238.93992233276367,6814,1.9983577941508528,1.0749264043918034,1.9206905894768536,1.0928991152885614,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,2.0,128,0.001,64,0.01,202.94146275520325,6814,2.138167798917022,1.1141779635731832,1.7018943690882042,0.9893217282163856,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,2.0,128,0.01,64,1.0,251.16931986808777,6814,2.155685651639112,1.1459449362881955,1.5615517050753502,0.9485792033464252,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,1.0,64,0.01,32,0.01,284.8770716190338,6814,2.102485707971497,1.1249401311467282,1.629032041491004,0.98264855876082,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,2.0,128,0.01,32,10.0,314.464599609375,6814,2.0483540901639987,1.074196585288942,1.5454776430295043,1.037924808232363,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,2.0,64,0.001,64,0.01,312.2130286693573,6814,1.9916885788615013,1.055050317597562,1.660754343811683,0.920798031011222,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,0.0,128,0.01,64,10.0,306.2924609184265,6814,2.091384374387719,1.0745994476180096,1.3368838514465855,0.9130678571567914,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,2.0,128,0.001,32,0.1,322.95535254478455,6814,2.246327204699307,1.1527146763882576,1.8832542662217555,1.007617082487252,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,1.0,64,0.001,32,0.01,394.7627944946289,6814,2.1699206527691834,1.113153277486033,1.5058812119161036,0.9432371255701374,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,0.0,64,0.01,32,0.1,415.3002674579621,6814,2.181353466341228,1.1369160841126835,1.8310738566491889,1.1135501108719938,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,0.0,128,0.01,32,0.1,488.2484714984894,6814,1.535379728067286,0.8979493953345394,1.274855886466235,0.8199206222533442,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,2.0,128,0.01,32,0.01,608.8680002689362,6814,2.1963066081594467,1.1395750276850147,1.7948410757221451,1.064266011043072,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,2.0,64,0.01,64,1.0,737.0720586776733,6814,1.82300680158312,1.0247049776038697,1.6550014711303964,1.0241488908547147,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,0.0,128,0.001,64,1.0,187.76875138282776,6814,1.6733391842992424,0.9406779314508652,1.2407803843966034,0.8992630928571667,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,1.0,64,0.01,32,1.0,207.0604631900788,6814,2.1498814325455142,1.1042537884965085,1.9531792085921365,1.0373375294478329,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,2.0,64,0.01,32,0.1,205.7345285415649,6814,2.032885682161516,1.1192225048774689,1.6808679587008808,1.0334248163430086,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,1,512,96,0.0,64,0.01,32,10.0,336.4818525314331,6814,1.9284032178563992,1.059089571467225,1.9352172650430828,1.0316233119644629,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.001,64,0.1,593.443133354187,6814,1.8658059334135213,1.012815976277637,1.4513241263967909,0.9051874707321648,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.01,64,0.1,610.5502052307129,6814,2.1109022574424183,1.1043718794284014,1.2798157693853136,0.9074513637102662,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.001,32,1.0,645.3052475452423,6814,2.113008507383792,1.1129135876050498,2.099837766292452,1.2144209589978532,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.01,32,1.0,680.0649914741516,6814,2.410996064424579,1.2009386182346458,1.6277592473054183,0.9378069118709595,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.01,64,10.0,644.8368310928345,6814,2.461585477543864,1.218910563632476,1.57226572414822,0.9191333649889036,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.001,64,1.0,657.9893319606781,6814,2.222262855709096,1.136406235947374,1.2795387010358978,0.8095863614671454,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.01,32,10.0,617.630378484726,6814,2.253502412939101,1.1780763440814492,1.560290602590577,0.989334915896249,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,32,1.0,614.4395160675049,6814,2.1297194417194985,1.1236856680441074,1.7209720246514648,1.0029209827387204,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.01,64,0.01,628.9009037017822,6814,2.021430928711004,1.0670855457632376,2.1199878920503887,1.1225160186282963,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.001,32,0.1,781.7709972858429,6814,2.1962615266049954,1.1291961920291174,1.875778218208059,1.0113962692519547,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,64,0.1,764.2464530467987,6814,1.5492014478556375,0.8838276379857529,1.4886029125406208,0.9658247059795678,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,64,10.0,798.2876770496368,6814,1.8275352987733555,1.018993444569521,1.534880759788979,0.884915732083614,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.01,32,0.1,816.7369720935822,6814,2.0547231214254964,1.1130364194508733,2.1744433677733377,1.130113585697021,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,32,0.01,943.8692963123322,6814,2.1640056926482574,1.1066826977539048,1.2848396505490691,0.8527252952140024,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.01,32,0.01,1149.0902001857758,6814,2.1208088526530773,1.1186499833329495,1.730246247673089,1.030735227705088,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.01,64,1.0,1405.8885457515717,6814,2.05032868134951,1.105443200352394,1.5592379909333425,0.923114809453204,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.001,64,0.1,558.5333821773529,6814,2.306931504203576,1.1664145339806915,1.5135485138006377,0.9313981603653956,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.001,64,0.1,601.2633900642395,6814,1.8328909147938623,1.0017023183664269,1.177232383959837,0.8360034704920558,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.001,32,0.01,597.0263705253601,6814,1.8500900748683624,1.0211091584384049,1.1998025019594818,0.8740686374517812,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.01,64,0.01,597.1125683784485,6814,2.132805923622348,1.1565114842695288,1.2530536649496322,0.8729939925564878,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.001,64,1.0,669.4656910896301,6814,1.8659929136158584,1.0334564186624795,1.3075871183239098,0.8570027900384266,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.01,32,10.0,671.453733921051,6814,2.0926029413786567,1.1155012679722014,1.6100321064041785,0.9915762632145064,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.01,32,0.1,634.1395311355591,6814,2.211989674817257,1.178201013191313,1.914177110789256,1.1526856317974965,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.01,64,1.0,669.2847681045532,6814,2.038439420952328,1.0961498654293444,1.3615565896866768,0.8739457867441895,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,64,0.01,765.2397949695587,6814,1.8470227950132687,1.042288931617038,1.2773295184746143,0.8960297310354594,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.001,64,10.0,752.3480532169342,6814,1.9032152320925164,1.0530404350323288,1.222947055780503,0.8301492505933866,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.001,64,0.01,832.7515330314636,6814,1.982995415476606,1.03939774590325,1.575638616956792,0.9426202377323316,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.01,64,1.0,799.5577940940857,6814,1.7731163628223996,1.0176908290094913,1.5337178474921978,1.0369587329529009,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.001,32,0.1,898.6024770736694,6814,1.5779802518655217,0.9041789440320396,1.1578103187858804,0.776216016458121,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.01,32,0.1,917.9360902309418,6814,2.220923569496698,1.184559502201047,1.9370114767275703,1.0279962358768129,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.001,32,1.0,1000.6648435592653,6814,2.250744267082496,1.1699720581601794,1.9751601256220483,1.0477760059004215,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.001,64,0.01,1044.800669670105,6814,1.8535308699830424,1.032163117216332,1.473892460387741,0.9973253869740492,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.01,64,0.1,541.9374239444733,6814,2.033945589220364,1.0881693462495874,1.395408644009288,0.9611052630248176,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.01,64,10.0,557.226315498352,6814,2.115472939143006,1.1035124954833595,1.2120938862278745,0.8853504843158619,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.001,64,0.01,599.8041167259216,6814,1.6356503583523578,0.936719569978082,1.2575923549397865,0.8817960875618537,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.001,32,10.0,615.5476424694061,6814,1.7516518964366623,1.018667288543522,1.296833809989954,0.8828676085292791,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.001,32,1.0,693.6086733341217,6814,1.874811780514176,1.0314877465291925,1.5322151789686382,0.9553687969653152,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.001,32,1.0,673.0459084510803,6814,2.139613029227423,1.106267280578432,1.4011624151986035,0.8636515250241972,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.01,32,1.0,778.0174143314362,6814,2.114991388251917,1.0950825553593455,2.202096778719879,1.2302420943377883,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.001,32,10.0,753.9338681697845,6814,2.29660706670575,1.1659282626916423,1.7563993039679513,0.9747984394753187,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.01,64,0.1,749.0944962501526,6814,1.8448697848728643,0.9753296992110956,1.1992155176598434,0.8696165069302159,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.01,32,0.01,879.6055104732513,6814,2.0871159784663296,1.078731216592022,1.5200604073654649,0.9319326432041726,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.01,32,1.0,941.535831451416,6814,2.26182365939432,1.188624417331943,1.590201424659047,1.0158041980231354,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.001,32,0.01,1012.0643289089204,6814,2.0131822911715163,1.0623085311198477,1.8210129519199736,1.0406790460785815,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.001,32,0.1,991.9099836349488,6814,2.368278214110074,1.158338489696501,1.518500573717931,0.9654708621751834,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.001,64,1.0,1157.6080312728882,6814,1.7762929700368624,0.9917169781270164,1.7870680138176047,0.9721188231751314,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.001,64,0.1,1184.260044336319,6814,2.22286992514642,1.1560618636749993,1.178456862835486,0.7811214267382469,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.001,64,0.1,1555.3025410175323,6814,1.950208767090337,1.0490161768540842,1.8402383485269425,1.0391981301589757,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.01,64,1.0,539.6620144844055,6814,2.0285348270488828,1.0871083166957904,1.4540477285147442,0.96457075925913,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,64,1.0,561.816163778305,6814,2.0284736942342403,1.090009002706947,1.1891101348682,0.7843035049243582,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.01,64,0.1,557.149064540863,6814,2.0072316027736696,1.094123590264746,1.6724646662084304,1.0831834308783417,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.001,32,0.01,649.7392194271088,6814,2.181967549583394,1.1239856875601275,1.2458710882818456,0.856980051183728,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.001,32,1.0,707.0196490287781,6814,2.371319664858341,1.1863613259608163,1.1568443239980877,0.7527128391356976,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.001,64,0.1,698.3714048862457,6814,2.1512972638877925,1.122723930448169,1.817634290006113,1.0310660808301295,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,32,10.0,739.3961246013641,6814,1.8214319838171609,1.0213352431988512,1.7045284181508464,1.073699536183663,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.01,32,1.0,809.7589774131775,6814,1.7211528534626237,0.97292453142307,1.4812191156708314,1.018197520713252,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.001,64,1.0,875.424254655838,6814,2.008313459060924,1.0704838180404257,1.9711350515083712,1.0457512447711994,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.01,64,0.01,896.0201191902161,6814,2.013200538164606,1.055918118319959,1.595059266975767,0.9283811127938146,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.01,32,0.1,1071.3722655773165,6814,1.7062581856625765,0.9188838104153416,1.264164888002112,0.8855849806613131,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.01,32,0.01,1095.826298952103,6814,1.78518167806454,1.0237031361854896,1.3027131666358809,0.884677111763148,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.001,64,10.0,1288.4119210243225,6814,1.435799305238697,0.8562590183827267,1.195421005241773,0.8586786003064881,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.01,32,10.0,1245.9009718894958,6814,2.346893078789644,1.2072514617745147,1.9144455344209683,1.0190118295265096,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.001,32,0.1,1386.8017325401306,6814,1.8343494145295425,1.020399069310154,1.23790214290583,0.8819488695545799,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.001,64,0.1,1431.3861565589905,6814,2.140384705681012,1.1093086726064216,1.842309311279403,0.9969402311011551,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.01,64,0.01,539.6831803321838,6814,2.1208011435292664,1.0969484787650126,1.988036556167639,1.2203497734182556,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.001,64,0.01,557.2683503627777,6814,1.7413439471439174,0.9544896946311244,1.143758143664012,0.7978337646496637,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.001,64,10.0,548.9477217197418,6814,2.1547849903765144,1.110493577130302,1.334069818406877,0.879440652289054,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,32,0.1,597.0564801692963,6814,2.3738430273661675,1.201349088125326,1.2008660348113018,0.7914127675869698,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.01,32,10.0,617.3938391208649,6814,2.3888626555805352,1.1959070378450285,1.5581487539636976,1.0472269875792326,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,32,0.1,588.5418832302094,6814,1.7032827059021822,0.9894087377515612,1.9457216256762084,1.1978294853541502,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,32,1.0,619.0370938777924,6814,1.471690370944266,0.8731840677119677,1.0791054076121038,0.8075105588767284,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.01,64,0.1,606.7440717220306,6814,1.7561722180841397,0.9955130304994828,1.44842229638117,0.9217920779897236,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,64,0.001,32,0.1,663.1513254642487,6814,2.0846595187063106,1.1237416210538038,1.7721496832744894,0.9853668727680304,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.001,32,1.0,683.6427328586578,6814,2.1293786540899817,1.1156191216736526,1.4957885859852966,0.905509853090583,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.01,64,1.0,718.6244428157806,6814,2.304070137948112,1.1773460659617905,1.9993800973405933,1.0768016254608306,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.01,32,0.01,719.593423128128,6814,2.552203321629801,1.2550239034881552,1.8066456505558297,0.9848795066588456,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.01,64,10.0,810.2490425109863,6814,2.152768249554122,1.188498261546358,1.4121214381161664,0.8958628947132885,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.01,32,1.0,789.3236410617828,6814,2.2071242227769265,1.1268635924423207,1.2733028694229709,0.8798394432882207,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.01,32,1.0,920.855678319931,6814,2.315573452047744,1.1951557394820194,1.6977410153983057,0.988527978080912,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.01,32,0.01,1054.6702179908752,6814,2.3781325906566906,1.199582183219921,1.934736173388942,1.06340797807991,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.01,64,0.1,548.1975026130676,6814,2.1941575998560903,1.1277252921162186,1.400742611781264,0.9316197956473702,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.001,64,1.0,557.0844912528992,6814,1.8214471320180248,0.9963111914016975,1.251022652847786,0.9028947286221916,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.01,64,10.0,557.2135319709778,6814,2.433269700257991,1.250882316259203,1.848480990352516,1.0473387525362832,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.001,64,10.0,623.9178130626678,6814,2.1826081618472,1.1466415832734804,1.6249994826645937,0.9369217091021064,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.01,64,0.01,550.0403032302856,6814,2.1504118502382665,1.1439195705792171,1.574453610937612,1.0163248934131406,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.01,32,0.1,601.6824672222137,6814,2.126065053807709,1.1014072604375351,1.4408185252130126,0.914550688517808,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.001,32,0.01,611.1750705242157,6814,1.5835455638930096,0.9251827045752424,1.1802397013996515,0.8362228797467022,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.01,32,0.1,637.4130709171295,6814,2.350087530462615,1.182706260984723,1.329482362075198,0.8901629345132183,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.01,32,1.0,837.4879655838013,6814,2.5770623929375764,1.2690517712245422,1.9125370594079325,1.0242372359747156,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.001,64,0.01,913.0332605838776,6814,1.6122882718474976,0.934307858308768,1.3874131681148798,0.9431177040503668,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.01,64,1.0,985.7225737571716,6814,2.155776155925203,1.1489166121375431,1.6597151896272166,1.019570976688222,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,64,0.01,32,0.1,988.3429336547852,6814,2.138350562747929,1.1003135161412525,1.0323177979666276,0.7124924321589968,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.001,32,10.0,988.2957050800323,6814,1.51858193632029,0.9044700262663448,1.34339443713239,0.9066787074764696,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.01,32,0.01,955.8699054718018,6814,2.0366480500056467,1.0725913871751125,1.5801024792968064,1.0141249291749015,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,64,0.001,32,0.1,1106.6893672943115,6814,1.769134385902161,0.9750935316922076,1.1988846008182426,0.8471185865510813,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,2.0,128,0.01,32,10.0,1350.698653459549,6814,1.5296728749003656,0.91220066006418,1.2747076139926994,0.9303832592747904,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.01,32,0.1,657.7051689624786,6814,2.12261678422292,1.0992311953698906,1.5572597231262837,0.9536968858208174,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.001,32,1.0,715.9707450866699,6814,1.953684044269148,1.0193228181178473,1.4571212990568625,0.984065490853514,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,1.0,128,0.01,32,1.0,813.757719039917,6814,2.0775836624737734,1.1237658263960335,1.7901557162919208,0.9821952512158943,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,simpleAE,7,3,512,96,0.0,128,0.001,64,10.0,1021.8562512397766,6814,1.557595773051878,0.9032551847978496,1.0887433643156952,0.756143671937323,,,,,
